id	title	story	gender	link	image
116	베일리 어게인	귀여운 소년 ‘이든’의 단짝 반려견 ‘베일리’는 행복한 생을 마감한다. 하지만 눈을 떠보니 다시 시작된 견생 2회차, 아니 3회차?! 1등 경찰견 ‘엘리’에서 찰떡같이 마음을 알아주는 소울메이트 ‘티노’까지! 다시 태어날 때마다 성별과 생김새, 직업(?)에 이름도 바뀌지만, 여전히 영혼만은 사랑 충만! 애교 충만! 주인바라기 ‘베일리’ 어느덧 견생 4회차, 방랑견이 되어 떠돌던 ‘베일리’는 마침내 자신이 돌아온 진짜 이유를 깨닫고 어딘가로 달려가기 시작하는데…	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=144906	https://movie-phinf.pstatic.net/20181031_264/1540949415228uy0j3_JPEG/movie_image.jpg?type=f67
117	제이슨 본	모든 자취를 숨기고 사라졌던 제이슨 본, 그는 되찾은 기억 외에 과거를 둘러싼 또 다른 음모가 있다는 것을 알게 되고 마침내 CIA 앞에 자신의 존재를 드러내게 되는데… 가장 완벽하고 가장 치명적인 무기 ‘제이슨 본’ 이제 모든 것이 그에게 달렸다	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=144968	https://movie-phinf.pstatic.net/20160715_245/1468546346543wqGxJ_JPEG/movie_image.jpg?type=f67
118	사운드 오브 뮤직	음악을 사랑하는 말괄량이 견습 수녀 ‘마리아’는 원장 수녀의 권유로 해군 명문 집안 폰 트랩가의 가정교사가 된다. ‘마리아’는 좀처럼 마음의 문을 열지 않는 폰 트랩가의 일곱 아이들에게 노래를 가르치며 점차 교감하게 되고, 엄격한 ‘폰 트랩 대령’ 역시 마음의 문을 열게 된다. 그러던 어느 날, ‘마리아’는 자신이 ‘폰 트랩 대령’을 사랑하고 있다는 사실을 깨닫게 되고, 자신만의 비밀을 간직한 채 아이들의 곁을 떠나 다시 수녀원에 들어가기로 결심하는데…	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=100876	https://movie-phinf.pstatic.net/20121116_265/1353052659095cpVBb_JPEG/movie_image.jpg?type=f67
119	늑대아이	평범한 여대생 '하나'는 강의실에서 우연히 만나게 된 '그'에게 반하게 되고, 곧 사랑에 빠지게 된다. 하지만 '그'는 평범한 사람이 아닌 늑대인간이었다. 너희가 늑대아이라는 것은 모두에게 비밀이야! 늑대인간과의 동화 같은 사랑 후에 남은 것은 두 아이뿐... 눈 내리는 날에 태어난 누이 '유키', 비 내리는 날 태어난 동생 '아메'. 두 아이에게는 커다란 비밀이 있는데... 바로 흥분(!)하면 귀가 쫑긋! 꼬리가 쏘옥~ 나오는 늑대아이라는 것! 남들과 조금 다른 육아, 남들과 살짝 다른 고민! 신비로운 운명을 살아가는 남매와 특별한 두 아이를 키우는 엄마의 이야기가 시작됩니다!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=93005	https://movie-phinf.pstatic.net/20120802_133/1343895650491D9uvd_JPEG/movie_image.jpg?type=f67
120	델마와 루이스	보수적인 남편을 둔 가정주부 ‘델마’(지나 데이비스)와 식당 웨이트리스로 일하는 ‘루이스’(수잔 서랜든). 반복되는 일상을 벗어나 함께 휴가를 떠난 두 친구는 휴게소에서 그녀들을 강간하려는 한 남자를 우발적으로 살해하게 되고, 즐거웠던 여정은 순식간에 끝을 알 수 없는 도주가 되어버린다. 돌이킬 수 없는 과거를 뒤로 한 채 사막을 달리며 자유로움을 만끽하는 그녀들. 경찰의 추적을 따돌리기 위해 멕시코로 향하는 길목에서 매력적인 카우보이 ‘제이디’(브래드 피트)가 나타나게 되고, 그에게 호감을 느끼는 ‘델마’를 지켜보며 ‘루이스’는 조금씩 불안감이 커진다. 한편, 강력범으로 수배가 된 그녀들은 좁혀오는 수사망과 함께 점차 벼랑 끝으로 내몰리게 되는데…	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=10262	https://movie-phinf.pstatic.net/20170216_133/1487219944295t5JGl_PNG/movie_image.jpg?type=f67
121	판도라	역대 최대 규모의 강진에 이어 원자력 폭발 사고까지 예고 없이 찾아온 초유의 재난 앞에 한반도는 일대 혼란에 휩싸이고 믿고 있던 컨트롤 타워마저 사정없이 흔들린다. 방사능 유출의 공포는 점차 극에 달하고 최악의 사태를 유발할 2차 폭발의 위험을 막기 위해 발전소 직원인 ‘재혁’과 그의 동료들은 목숨 건 사투를 시작하는데…!	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=132933	https://movie-phinf.pstatic.net/20161222_275/1482367105600om9qK_JPEG/movie_image.jpg?type=f67
122	집으로...	도시에 사는 7살 개구쟁이 ‘상우’가 외할머니가 혼자 살고 계신 시골집에 머물게 된다. 말도 못하고 글도 못 읽는 외할머니와의 시골살이… ‘상우’ 인생 최초의 시련은 과연 최고의 추억이 될 수 있을까?	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=44129	https://movie-phinf.pstatic.net/20111221_189/1324463931052Y4Tjr_JPEG/movie_image.jpg?type=f67
123	오베라는 남자	30초마다 웃음이 터지는 시한폭탄 같은 소설 시종일관 유쾌하고, 불현듯 감동적인 소설이 온다  역사상 가장 매력적인 캐릭터 오베는 스웨덴의 무명작가 프레드릭 배크만(Fredrik Backman)을 일약 스타 작가로 만든 데뷔 소설 『오베라는 남자 A man called Ove』의 주인공이다. 주변 모든 사람들에게 까칠하고 버럭버럭 화를 내는 오베의 모습에 웃음이 나오다가도, 아내를 그리워하며 자살을 준비하는 모습에 코끝이 찡해지기도 한다. 하지만 자살을 하기 위해 필요한 장비를 챙기며 ‘물건 하나 제대로 못 만드는 세상’이라며 투덜대는 모습은 또다시 배꼽을 잡게 만든다.   이웃집에 이사 온 30세 부부와 어린 딸들에게 역시 까칠한 이웃 아저씨이지만, 점점 마음을 열어가며 무심한 듯 챙겨주는 모습에 문득 어린 시절 할아버지의 모습을 떠올리게 될 것이다. 그리고 40년 가까운 세월 동안 거의 매일 티격태격하며 지내온 친구 루네를 지키기 위해 고군분투하는 모습은 소중한 사람을 진국으로 아낄 줄 아는 ‘상남자’를 떠올리게 한다.   이웃집에 이사 온 ‘이상한’ 가족들 때문에 자살도 마음대로 못하는 오베. 과연 그는 희한한 이웃들과 성가신 고양이의 기상천외한 방해공작, 관료제의 로봇 하얀 셔츠들의 도발을 물리치고 무사히 아내 곁으로 갈 수 있을까? 아니면 자신의 일상에 생기기 시작한 균열을 받아들이고, 하얀 셔츠들로부터 루네를 지켜낼 수 있을까?  스웨덴에서 온 이 재기발랄한 소설은 읽는 내내 터져 나오는 웃음을 멈출 수 없게 한다. 그러다가 불쑥 코끝을 찡하게 하고, 마지막 페이지를 넘기고 나서는 따뜻해진 마음을 어찌할 줄 몰라 옆 사람에게 ‘오베의 매력에 대해’ 말하게 하는 마법 같은 소설이다. 스웨덴의 한 블로거를 일약 스타 작가로 만든 데뷔 소설 『오베라는 남자』는 ‘스칸디나비아식’ 신선한 재미를 선사한다.	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=139613	https://movie-phinf.pstatic.net/20160520_212/1463731379376eed62_JPEG/movie_image.jpg?type=f67
124	분노의 질주: 더 익스트림	마침내 평화로운 일상으로 돌아온 리더 ‘도미닉’(빈 디젤)과 멤버들. 그러던 어느 날, 멤버들은 도미닉이 첨단 테러 조직의 리더 ‘사이퍼’(샤를리즈 테론)와 함께 사상 최악의 테러를 계획하고 있음을 알게 된다. 리더의 배신으로 위기에 놓인 멤버들은 한때 팀을 모두 전멸시키려 했던 ‘데카드 쇼’(제이슨 스타뎀)까지 영입해 최악의 적이 되어버린 도미닉과의 피할 수 없는 대결을 앞두게 되는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=140731	https://movie-phinf.pstatic.net/20200310_91/1583805533463Yqyui_JPEG/movie_image.jpg?type=f67
125	영웅본색	밀수업으로 큰돈을 거머쥔 카이와 카이를 친형처럼 믿고 따르는 마크는 세상에 떳떳하지 못한 일을 하지만 의리와 신념만은 끈끈하다. 하지만 형이 세상 전부였던 카이의 동생 차오가 경찰이 된 후 카이와 차오, 마크 세 남자는 피할 수 없는 운명의 소용돌이에 휘말리고 마는데...	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=159855	https://movie-phinf.pstatic.net/20180227_63/1519694391398TnKva_JPEG/movie_image.jpg?type=f67
126	서치	목요일 저녁, 딸 마고에게 걸려온 부재중전화 3통 아빠 데이빗은 그 후 연락이 닿지 않는 딸이 실종됐음을 알게된다. 경찰의 조사는 본격적으로 시작되지만 결정적인 단서들이 나오지 않는 가운데, 실종된 날 밤 마고가 향하던 곳이 밝혀지며 새로운 사실들이 발견된다. 사건의 실마리를 찾은 곳은 다름 아닌 딸 마고의 노트북 구글, 유튜브, 페이스북 등 SNS에서 상상조차하지 못한 딸의 진실이 펼쳐지는데… 현실에서는 찾을 수 없는 딸의 흔적을 검색하다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=172425	https://movie-phinf.pstatic.net/20180806_112/1533528494465BJWKD_JPEG/movie_image.jpg?type=f67
127	빅풋 주니어	자고 일어나면 머리카락이 쑥쑥! 화가 나면 신발을 뚫고 나올 만큼 발이 불쑥~ 남들과 다른 아담은 학교에선 놀림 받기 일쑤. 어느 날, 아담은 엄마의 비밀상자 안에서 죽은 줄만 알았던 아빠의 사진과 편지를 발견하고, 몰래 아빠를 찾아 나선다. 편지의 주소대로 찾아간 그 곳은 거대한 숲! 간절히 보고 싶었던 아빠를 만나긴 했는데… 허억! 이 커~다란 털복숭이 빅풋이…우리 아빠라고?! 아빠의 슈퍼 DNA때문에 자신도 놀라운 능력이 있음을 알게 된 아담! 매일 신나는 모험을 하며 아빠와 행복한 시간을 보내는데.. 하지만 슈퍼 DNA를 노리는 월리스가 아빠를 납치하고, 아담은 용감무쌍한 슈FUR 히어로가 되어 아빠를 구하러 가는데… 과연, 아담은 아빠를 구하고 엄마가 있는 집으로 함께 돌아갈 수 있을까? 빅풋이 된다는 거 어때? 멋지지 않아? 슈FUR '빅풋' 부자의 빅 어드벤쳐 출발!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=165025	https://movie-phinf.pstatic.net/20170704_207/1499134571489PaYrj_JPEG/movie_image.jpg?type=f67
128	글루미 선데이	"1999년의 어느 가을, 한 독일인 사업가가 헝가리의 작지만 고급스런 레스토랑을 찾는다. 추억이 깃든 시선으로 레스토랑을 둘러보던 그는 이윽고 한 곡을 신청한다. 아름다운 선율이 흐르기 시작하자 돌연 그는 가슴을 쥐어 뜯으며 쓰러지고, 누군가 비명을 내지른다. ""글루미 선데이! 그 저주의 노래야!"" 60년 전, 다정함과 자신감을 겸비한 남자 자보와 그의 연인 일로나가 운영하는 부다페스트의 작은 레스토랑. 새로 취직한 피아니스트 안드라스는 아름다운 일로나에게 첫 눈에 반해 자신이 작곡한 노래 ‘글루미 선데이’를 선물한다. 일로나의 마음도 안드라스를 향해 움직이자 차마 그녀를 포기할 수 없었던 자보는 두 사람을 동시에 사랑한다는 그녀를 받아들이기로 한다. 한편, ‘글루미 선데이’는 음반으로 발매돼 엄청난 인기를 얻지만 연이은 자살 사건에 관련되어 있다는 스캔들에 휩싸인다. 설상가상 부다페스트는 나치에 점령당하고 일로나를 사랑한 또 한 명의 남자, 한스가 독일군 대령이 되어 다시 레스토랑을 찾아오는데…"	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=14802	https://movie-phinf.pstatic.net/20161018_295/1476765639247Cz5P3_JPEG/movie_image.jpg?type=f67
129	흐르는 강물처럼	목사 리버런드 맥클레인은 아들 노만과 폴, 부인과 함께 몬태나주 강가의 교회에 살면서 낚시를 종교처럼 소중히 여기고 즐긴다. 아버지에게 낚시를 배운 노만과 폴도 어린 시절부터 낚시를 좋아한다. 신중하고 지적인 노만과 자유분방한 폴은 우애가 깊으면서도 경쟁적인 관계이다. 세월이 흘러 장성한 두 형제는 각기 다른 사회적 지위를 얻으며 서로 다른 삶을 살아간다. 그러던 어느 날 포커를 즐기던 폴이 길에서 폭행을 당해 사망하고, 아버지와 노만은 사랑하는 폴을 잃은 상실감에 깊은 고뇌를 느끼게 되는데...	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=16792	https://movie-phinf.pstatic.net/20181022_58/1540187670722K7TNU_JPEG/movie_image.jpg?type=f67
130	서서평, 천천히 평온하게	약 100여 년 전, 가난하고 억압받던 조선 땅에 '작은 예수'라 불리는 파란 눈의 여인이 있었다. 나환자와 걸인, 무지하고 힘없는 여성들의 어머니 ‘서서평’ 선교사. 이일학교(한일장신대학교 전신), 조선간호부회(대한간호협회 전신), 여전도회연합회 등을 창설하여 여성운동과 간호 분야에 힘쓴 그녀는 고아 14명을 자녀 삼고, 오갈 곳 없는 과부 38명과 한집에 머물렀다. 상처 많았던 그녀가 낯선 땅을 품고, 조선의 작은 밀알이 되어 상한 영혼들을 치유하기까지… 한 여인의 슬픔과 한 그리스도인의 뜨거움, 한 선교사의 치열함으로 가득한 이야기가 찾아온다.	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=160135	https://movie-phinf.pstatic.net/20170320_65/1489970121837vBFPN_JPEG/movie_image.jpg?type=f67
131	노팅 힐	유럽 최대의 거리 축제로, 1965년 카리브해(海) 출신의 흑인 이주자들이 전통 복장을 하고 노래와 춤을 추면서 거리를 행진한 것이 축제의 기원이다. 이후 이 지역 흑인들은 해마다 8월 마지막 월요일인 뱅크 홀리데이(영국의 공휴일로, 대부분 월요일) 때 노래와 춤을 추며 가두행진을 벌였는데, 이 가두행진이 널리 알려지면서 지금의 세계적인 축제로 발전하였다. 축제 기간은 2~4일이며, 매년 8월 마지막 월요일까지 열린다. 그러나 축제가 열리기 한 달 전에 춤·음악·의상쇼, 밴드 경연대회 등이 열리고, 일주일 전부터는 다양한 의상과 특수분장을 선보이는 행사가 열리는 등 본격적인 카니발이 열리기 전부터 축제의 분위기가 고조된다. 행사는 카리브해 흑인들의 가장	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=24830	https://movie-phinf.pstatic.net/20190325_31/1553488426511DoXdd_JPEG/movie_image.jpg?type=f67
132	영웅	전국 7웅이라 불렸던 막강한 일곱 국가들이 지배하던 춘추전국시대의 중국 대륙. 각각의 왕국은 천하통일의 대업을 이루기 위해 무자비한 전쟁을 일삼고, 그 중 가장 강력한 군대를 갖고 있는 진나라 왕 영정(진도명)은 대륙 전체를 지배하여 첫 번째 황제가 되려는 야심에 가득 차 있다. 그러나 영정에게도 두려운 존재가 있었으니, 전설적인 무예를 보유하고 호시탐탐 자신의 목을 노리는 세 명의 자객 은모장천(견자단)과 파검(양조위) 그리고 비설(장만옥)이 바로 그들이다. 이에 영정은 자신의 백보 안에 그 누구도 가까이 하지 못하게 하는 백보 금지령을 내리고 현상금을 내걸어 그들을 사냥하기에 이른다. 어느 날, 지방에서 백부장으로 녹을 받고 있는 미천한 장수 무명(이연걸)이 정체 모를 세 개의 칠기상자를 가지고 영정을 찾아와 왕궁이 술렁이기 시작하는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=184509	https://movie-phinf.pstatic.net/20200622_258/1592800941290k9j8W_JPEG/movie_image.jpg?type=f67
